conversion_profile,temperature_profile,instant_temperature_change_profile,enthalpy_profile,instant_enthalpy_profile,reaction_rate_profile
0.3738738738738739,471.1575772827515,0.028737994899338447,-1781740.8367507453,-3274.33133923891,0.0024018448645454736
0.3747747747747748,471.1862729261675,0.028695643415974956,-1785010.3712420817,-3269.534491336439,0.002398281541864494
0.37567567567567567,471.21492622289253,0.02865329672507027,-1788275.109286148,-3264.7380440663546,0.0023947160406310843
0.37657657657657656,471.243537177711,0.028610954818502104,-1791535.0512829514,-3259.9419968032744,0.002391148365432796
0.3774774774774775,471.27210579539957,0.028568617688542387,-1794790.1976319172,-3255.14634896582,0.002387578520858084
0.3783783783783784,471.30063208072676,0.028526285327203294,-1798040.5487318602,-3250.3510999430437,0.002384006511496327
0.3792792792792793,471.3291160384535,0.02848395772676045,-1801286.1049810138,-3245.5562491535675,0.00238043234193778
0.3801801801801802,471.35755767333285,0.028441634879360463,-1804526.8667770156,-3240.7617960018106,0.0023768560167736143
0.3810810810810811,471.3859569901101,0.028399316777282572,-1807762.834516922,-3235.967739906395,0.002373277540595892
0.38198198198198197,471.4143139935227,0.028357003412546298,-1810994.0085971782,-3231.17408025614,0.0023696969179975366
0.3828828828828829,471.44262868830026,0.02831469477756529,-1814220.3894136634,-3226.380816485267,0.00236611415357237
0.3837837837837838,471.4709010791644,0.02827239086410114,-1817441.9773616162,-3221.587947952794,0.0023625292519150825
0.3846846846846847,471.49913117082923,0.028230091664832674,-1820658.7728357385,-3216.7954741222784,0.0023589422176212224
0.3855855855855856,471.5273189680006,0.02818779717139434,-1823870.7762300763,-3212.0033943378367,0.002355353055287196
0.3864864864864865,471.5554644753772,0.028145507376599304,-1827077.9879381547,-3207.2117080783937,0.0023517617695102775
0.38738738738738737,471.5835676976498,0.02810322227260871,-1830280.4083529024,-3202.4204147476703,0.0023481683648885845
0.3882882882882883,471.6116286395005,0.028060941850670117,-1833478.0378665475,-3197.629513645079,0.002344572846021064
0.3891891891891892,471.6396473056045,0.02801866610399435,-1836670.8768708417,-3192.8390042942483,0.002340975217507515
0.3900900900900901,471.6676237006289,0.027976395024355612,-1839858.925756896,-3188.0488860541955,0.002337375483948554
0.390990990990991,471.6955578292327,0.02793412860379144,-1843042.18491521,-3183.259158313973,0.0023337736499456307
0.3918918918918919,471.723449696068,0.02789186683525647,-1846220.6547357766,-3178.469820566708,0.002330169720101015
0.3927927927927928,471.7512993057781,0.02784960971013795,-1849394.335607904,-3173.6808721274137,0.0023265636990177814
